tweet_id
1115041541859565569
1115040922381586433
1115040827070451713
1115040597369344000
1115040489881972736
1115040319979106306
1115039952293642241
1115039799314923520
1115039764032425985
1115039566719619072
1115039343188385792
1115038545624883210
1115038133815533570
1115037927099203584
1115037816679956480
1115037723293700096
1115037645963452416
1115037174683131908
1115037159268990977
1115036917488398337
1115041541859565569
1115040922381586433
1115040827070451713
1115040597369344000
1115040489881972736
1115040319979106306
1115039952293642241
1115039799314923520
1115039764032425985
1115039566719619072
1115039343188385792
1115038545624883210
1115038133815533570
1115037927099203584
1115037816679956480
1115037723293700096
1115037645963452416
1115037174683131908
1115037159268990977
1115036917488398337
1115036794691547137
1115036093685161984
1115035953700036608
1115035412198772737
1115035295559421952
1115035246762786817
1115035246620303360
1115035122548596736
1115034231669915648
1115033939637194753
1115033011949572096
1115032809024966659
1115032764695359488
1115032214297874432
1115032214222323712
1115031974446534656
1115031814828064769
1115031597412020224
1115031365077094404
1115031245799460864
1121926181044064257
1121925990337458176
1121925387104215040
1121925371773976579
1121925284398284800
1121925239452123138
1121925234452512771
1121925203213393920
1121924973566685185
1121924850392752128
1121924757681790976
1121924603981516801
1121924112803336192
1121923661496233984
1121923553325088768
1121922575083294721
1121922152486375425
1121921729700532225
1121921491564548096
1121921382454124545
1121926181044064257
1121925990337458176
1121925387104215040
1121925371773976579
1121925284398284800
1121925239452123138
1121925234452512771
1121925203213393920
1121924973566685185
1121924850392752128
1121924757681790976
1121924603981516801
1121924112803336192
1121923661496233984
1121923553325088768
1121922575083294721
1121922152486375425
1121921729700532225
1121921491564548096
1121921382454124545
1121921304238723072
1121921258210328576
1121921256037715968
1121921151435976705
1121921151410663424
1121921066924818434
1121920956564496384
1121920870035927040
1121920244119932929
1121920132001955840
1121920006575382528
1121919869312618496
1121919441783148544
1121919398762229760
1121919169643966466
1121919033861971970
1121918913778896897
1121918712884469761
1121918650661969920
1121918631007354880
1114316701170929664
1114316678236479489
1114316577271373825
1114316399504179205
1114316109354799104
1114315745180049408
1114315695259516928
1114315452732276736
1114315394599153664
1114315287782928385
1114315234460741634
1114315167926497280
1114315136318214144
1114314855320829952
1114314777327820801
1114314618308947968
1114314408677789698
1114314325488017409
1114313883408326658
1114313829918228483
1114316701170929664
1114316678236479489
1114316577271373825
1114316399504179205
1114316109354799104
1114315745180049408
1114315695259516928
1114315452732276736
1114315394599153664
1114315287782928385
1114315234460741634
1114315167926497280
1114315136318214144
1114314855320829952
1114314777327820801
1114314618308947968
1114314408677789698
1114314325488017409
1114313883408326658
1114313829918228483
1114313656903393281
1114313596526313475
1114313532986744833
1114313508957585419
1114313315805749248
1114312898518470656
1114312889563799553
1114312774572597248
1114312765001224192
1114312673334837250
1114312661498335232
1114312538425106432
1114312331226304512
1114312307973271552
1114312008789319687
1114311893378846723
1114311876832301057
1114311786004500481
1114311773245460483
1114311708623945731
1121202144185425920
1121202035301462016
1121201955462950912
1121201866665152512
1121201793680064513
1121201768526823424
1121201753154707457
1121201743071719425
1121201405979656194
1121200933478764544
1121200886779396097
1121200869662318593
1121200815593672704
1121200767266902017
1121200680251715584
1121200509451476992
1121200366450823168
1121200195440562177
1121200138251374592
1121199803478626304
1121202144185425920
1121202035301462016
1121201955462950912
1121201866665152512
1121201793680064513
1121201768526823424
1121201753154707457
1121201743071719425
1121201405979656194
1121200933478764544
1121200886779396097
1121200869662318593
1121200815593672704
1121200767266902017
1121200680251715584
1121200509451476992
1121200366450823168
1121200195440562177
1121200138251374592
1121199803478626304
1121199792879624192
1121199194218225664
1121199092577787905
1121199069253263360
1121198961908494337
1121198887769989120
1121198757645709313
1121198732727418888
1121198641463595008
1121198574358999040
1121197555642191872
1121197166855446528
1121197136329232385
1121197124132196353
1121197123700187136
1121196988551372800
1121196955026300929
1121196941495259136
1121196815536271361
1121196372269703173
1123014061267066881
1123013988738949120
1123013877711511552
1123013141208731650
1123012849607962624
1123012777855967232
1123012690547363840
1123012461488234496
1123012415287730177
1123012212237295616
1123012088451031041
1123011991071641600
1123011914437681152
1123011842329198592
1123011767209275394
1123011736456630274
1123011564100046849
1123011344146604033
1123011168040312832
1123011035735060480
1123014061267066881
1123013988738949120
1123013877711511552
1123013141208731650
1123012849607962624
1123012777855967232
1123012690547363840
1123012461488234496
1123012415287730177
1123012212237295616
1123012088451031041
1123011991071641600
1123011914437681152
1123011842329198592
1123011767209275394
1123011736456630274
1123011564100046849
1123011344146604033
1123011168040312832
1123011035735060480
1123010869749850112
1123010849826799617
1123010711330775041
1123010628564725760
1123010613767065600
1123010160258105349
