id,id_str,has_tweet_coordinates,default_profile_image,has_description,tweet_favourited_count,user_favourites_count,followers_count,followings_count,retweet_count,user_activity_count,verified,has_text_url,has_exclamation,has_first_noun_words,has_hash,has_mention,has_qmark,polarity_positive,polarity_negative,subjectivity_positive,subjectivity_negative
1006,1.11E+18,0,FALSE,1,0,4,1918,82,0,39488,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1007,1.11E+18,0,FALSE,1,0,562,900,1935,0,1476,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1008,1.11E+18,0,FALSE,1,0,0,85,0,0,1748,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1009,1.11E+18,0,FALSE,1,0,10025,259,261,0,28180,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1010,1.11E+18,0,FALSE,1,0,28658,6398,6662,0,69815,FALSE,TRUE,1,FALSE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1011,1.11E+18,0,FALSE,1,0,0,1479,792,0,4681,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1012,1.11E+18,0,FALSE,1,0,768,368,909,0,2172,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1013,1.11E+18,0,FALSE,1,1,1508,263,124,0,738,FALSE,FALSE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1014,1.11E+18,0,FALSE,1,4,217,650,304,0,1616,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1015,1.11E+18,0,FALSE,1,1,162869,9528,7955,1,191653,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1016,1.11E+18,0,FALSE,1,0,233422,3028,2697,0,268384,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1017,1.11E+18,0,FALSE,1,0,33010,220,731,0,4896,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1018,1.11E+18,0,FALSE,1,2,37161,678,627,1,11592,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1019,1.11E+18,0,FALSE,1,3,13797,27224,15449,0,16310,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1020,1.12E+18,0,FALSE,1,3,3527,519,824,0,5227,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1021,1.12E+18,0,FALSE,1,0,9702,1157,1054,0,12798,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1022,1.12E+18,0,FALSE,1,0,0,87,27,0,12565,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1023,1.12E+18,0,FALSE,1,4,20670,10598,9866,0,26753,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1024,1.12E+18,0,FALSE,1,1,2228,593,148,0,2592,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1025,1.12E+18,0,TRUE,1,0,2711,20,125,0,2191,FALSE,FALSE,0,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1026,1.12E+18,0,FALSE,1,1,15191,205,844,0,4103,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1028,1.12E+18,0,FALSE,1,1,22397,1303,603,0,33095,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1029,1.12E+18,0,FALSE,1,3,1044,5326,8,2,8219,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1030,1.12E+18,0,FALSE,1,1,0,1841,9,0,228663,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1031,1.12E+18,0,FALSE,1,0,9702,1157,1054,0,12798,FALSE,FALSE,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1032,1.12E+18,0,FALSE,1,0,219,583,2153,0,9026,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1033,1.12E+18,0,FALSE,1,1,262,233,111,0,12203,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1034,1.12E+18,0,FALSE,1,3,822,4417,1159,0,3991,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1035,1.12E+18,0,FALSE,1,0,40010,1578,664,0,45010,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1036,1.12E+18,0,FALSE,1,0,16,89,106,0,9643,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1037,1.12E+18,0,FALSE,0,0,1803,281,365,0,3966,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1038,1.12E+18,0,FALSE,1,0,2005,80,161,0,6552,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1039,1.12E+18,0,FALSE,1,0,5759,6767,1539,0,6376,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1040,1.12E+18,0,FALSE,1,3,3527,519,824,0,5227,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1041,1.12E+18,0,FALSE,1,0,9702,1157,1054,0,12798,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1042,1.12E+18,0,FALSE,1,0,0,87,27,0,12565,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1043,1.12E+18,0,FALSE,1,4,20670,10598,9866,0,26753,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1044,1.12E+18,0,FALSE,1,1,2228,593,148,0,2592,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1045,1.12E+18,0,TRUE,1,0,2711,20,125,0,2191,FALSE,FALSE,0,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1046,1.12E+18,0,FALSE,1,1,15191,205,844,0,4103,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1048,1.12E+18,0,FALSE,1,1,22397,1303,603,0,33095,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1049,1.12E+18,0,FALSE,1,3,1044,5326,8,2,8219,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1050,1.12E+18,0,FALSE,1,1,0,1841,9,0,228663,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1051,1.12E+18,0,FALSE,1,0,9702,1157,1054,0,12798,FALSE,FALSE,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1052,1.12E+18,0,FALSE,1,0,219,583,2153,0,9026,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1053,1.12E+18,0,FALSE,1,1,262,233,111,0,12203,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1054,1.12E+18,0,FALSE,1,3,822,4417,1159,0,3991,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1055,1.12E+18,0,FALSE,1,0,40010,1578,664,0,45010,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1056,1.12E+18,0,FALSE,1,0,16,89,106,0,9643,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1057,1.12E+18,0,FALSE,0,0,1803,281,365,0,3966,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1058,1.12E+18,0,FALSE,1,0,2005,80,161,0,6552,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1059,1.12E+18,0,FALSE,1,0,5759,6767,1539,0,6376,FALSE,FALSE,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1060,1.12E+18,0,FALSE,1,2,5333,3123,4231,1,9479,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1061,1.12E+18,0,FALSE,0,0,0,342,354,0,4593,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1062,1.12E+18,0,FALSE,1,0,7675,957,729,0,5451,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1063,1.12E+18,0,FALSE,1,1,1194,291,487,0,911,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1064,1.12E+18,0,FALSE,1,0,84,12017,1839,0,17217,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
1065,1.12E+18,0,FALSE,1,0,1,146,42,0,16566,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1066,1.12E+18,0,FALSE,1,9,20806,125,610,0,808,FALSE,FALSE,0,FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,FALSE
1067,1.12E+18,0,FALSE,1,2,25561,16536,241,0,36099,FALSE,FALSE,0,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1068,1.12E+18,0,FALSE,1,1,16462,5369,2428,0,44560,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1069,1.12E+18,0,FALSE,1,0,86,115,417,0,591,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
1070,1.12E+18,0,FALSE,0,0,301,26,652,0,912,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1071,1.12E+18,0,FALSE,1,1,53957,2250,1328,0,62077,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1072,1.12E+18,0,FALSE,1,1,26006,816,376,0,26001,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1073,1.12E+18,0,FALSE,1,7,2789,222,402,0,7051,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1074,1.12E+18,0,FALSE,1,0,48331,81,431,0,8220,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1075,1.12E+18,0,FALSE,1,0,0,3289,1,0,461121,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1076,1.12E+18,0,FALSE,1,1,527,55,195,0,266,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,FALSE
1077,1.12E+18,0,FALSE,1,0,0,34,35,0,18765,FALSE,TRUE,0,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1078,1.12E+18,0,FALSE,1,0,0,34,35,0,18765,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1079,1.12E+18,0,FALSE,1,0,53957,2250,1328,0,62077,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1080,1.11E+18,0,FALSE,0,0,0,24,452,0,28939,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1081,1.11E+18,0,FALSE,1,26,658546,594986,1066,6,198764,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1082,1.11E+18,0,FALSE,1,6,263,446,644,0,1404,FALSE,FALSE,1,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1083,1.11E+18,0,FALSE,0,8,4693,78,104,0,4997,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1084,1.11E+18,0,FALSE,1,0,53,5278,474,0,22306,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1085,1.11E+18,0,FALSE,1,0,1155,321,569,0,1538,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1086,1.11E+18,0,FALSE,1,6,120,122,135,0,132,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1087,1.11E+18,0,FALSE,0,0,2,137,220,0,4123,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1088,1.11E+18,0,FALSE,1,0,433,1083,1139,0,434,FALSE,TRUE,1,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1089,1.11E+18,0,FALSE,1,0,107,15032,7148,0,17804,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1090,1.11E+18,0,FALSE,1,0,1847,9,71,0,1735,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1091,1.11E+18,0,FALSE,1,0,5449,9216,641,0,18393,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1092,1.11E+18,0,FALSE,1,0,1956,103,187,0,581,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1093,1.11E+18,0,FALSE,1,0,964,1488,1283,0,11072,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,FALSE
1094,1.11E+18,0,FALSE,1,14,73100,2319,3649,1,4926,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1095,1.11E+18,0,FALSE,1,0,471,14368,2672,0,7552,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1096,1.11E+18,0,FALSE,1,24,88954,73795,10,20,175380,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1097,1.11E+18,0,FALSE,1,3,0,1508,4503,0,1160,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1098,1.11E+18,0,FALSE,1,1,760,42816,4840,0,187837,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1099,1.11E+18,0,FALSE,1,1,128,4013,3936,0,37230,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1100,1.11E+18,0,FALSE,0,0,0,24,452,0,28939,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1101,1.11E+18,0,FALSE,1,26,658546,594986,1066,6,198764,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1102,1.11E+18,0,FALSE,1,6,263,446,644,0,1404,FALSE,FALSE,1,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1103,1.11E+18,0,FALSE,0,8,4693,78,104,0,4997,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1104,1.11E+18,0,FALSE,1,0,53,5278,474,0,22306,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1105,1.11E+18,0,FALSE,1,0,1155,321,569,0,1538,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1106,1.11E+18,0,FALSE,1,6,120,122,135,0,132,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1107,1.11E+18,0,FALSE,0,0,2,137,220,0,4123,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1108,1.11E+18,0,FALSE,1,0,433,1083,1139,0,434,FALSE,TRUE,1,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1109,1.11E+18,0,FALSE,1,0,107,15032,7148,0,17804,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1110,1.11E+18,0,FALSE,1,0,1847,9,71,0,1735,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1111,1.11E+18,0,FALSE,1,0,5449,9216,641,0,18393,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1112,1.11E+18,0,FALSE,1,0,1956,103,187,0,581,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1113,1.11E+18,0,FALSE,1,0,964,1488,1283,0,11072,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,FALSE
1114,1.11E+18,0,FALSE,1,14,73100,2319,3649,1,4926,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
1115,1.11E+18,0,FALSE,1,0,471,14368,2672,0,7552,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1116,1.11E+18,0,FALSE,1,24,88954,73795,10,20,175380,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1117,1.11E+18,0,FALSE,1,3,0,1508,4503,0,1160,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1118,1.11E+18,0,FALSE,1,1,760,42816,4840,0,187837,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1119,1.11E+18,0,FALSE,1,1,128,4013,3936,0,37230,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1120,1.11E+18,0,FALSE,1,5,2099,666442,7448,1,59121,TRUE,TRUE,1,FALSE,TRUE,TRUE,1,FALSE,FALSE,TRUE,FALSE
1121,1.11E+18,0,FALSE,0,0,0,11,13,0,198,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1122,1.11E+18,0,FALSE,1,0,85363,1075,856,0,19512,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1123,1.11E+18,0,FALSE,1,1,16625,65,176,0,4729,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1124,1.11E+18,0,FALSE,1,0,3013,97,170,0,1136,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1125,1.11E+18,0,FALSE,1,77,596,2356,929,52,5330,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1126,1.11E+18,0,FALSE,1,0,0,92,109,0,32446,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1127,1.11E+18,0,FALSE,0,3,3276,176,242,1,967,FALSE,TRUE,2,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1128,1.11E+18,0,FALSE,1,0,23,30924,27793,0,296225,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1129,1.11E+18,0,FALSE,1,0,0,1175,383,0,425401,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1130,1.11E+18,0,FALSE,1,0,7072,4488,4250,0,22817,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1131,1.11E+18,0,FALSE,1,0,58918,404,1145,0,8638,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1132,1.11E+18,0,FALSE,1,0,2102,9607,8996,0,352894,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1133,1.11E+18,0,FALSE,1,0,2102,9607,8996,0,352894,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1134,1.11E+18,0,FALSE,1,0,1,269,14,0,37442,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1135,1.11E+18,0,FALSE,1,0,1,269,14,0,37442,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1136,1.11E+18,0,FALSE,1,1,2209,148,268,0,4239,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,FALSE
1137,1.11E+18,0,FALSE,1,0,0,227,57,0,32999,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1138,1.11E+18,0,FALSE,1,4,195,18647,941,0,16447,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1139,1.11E+18,0,FALSE,1,0,0,2597,9,0,468027,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1140,1.12E+18,0,FALSE,1,81,1852,56148,1650,9,40381,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1141,1.12E+18,0,FALSE,1,0,33353,2797,2894,0,39402,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1142,1.12E+18,0,FALSE,1,2,607,71,191,0,568,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1143,1.12E+18,0,FALSE,1,1,5847,126,249,1,884,FALSE,TRUE,1,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1144,1.12E+18,0,FALSE,1,0,305,230,236,0,1310,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1145,1.12E+18,0,FALSE,1,7,181800,4768,5124,4,334679,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1146,1.12E+18,0,FALSE,1,0,7455,717,680,0,148737,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1147,1.12E+18,0,FALSE,1,5,51371,2239,1195,0,14871,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1148,1.12E+18,0,FALSE,1,2,3859,572,2273,0,4890,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1149,1.12E+18,0,FALSE,1,3,12530,7338,2585,1,65077,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1150,1.12E+18,0,FALSE,0,1,1987,20461,9121,0,501463,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1151,1.12E+18,0,FALSE,1,212,29946,14850,1227,40,126966,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1152,1.12E+18,0,FALSE,1,26,22940,67045,1285,3,170041,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1153,1.12E+18,0,FALSE,1,88,8022,12070,1538,16,52064,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1154,1.12E+18,0,FALSE,1,20,1323,36476,417,1,27933,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1155,1.12E+18,0,FALSE,1,37,54017,4726,3671,27,37831,FALSE,TRUE,0,FALSE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1156,1.12E+18,0,FALSE,0,0,1,0,5,0,11590,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1157,1.12E+18,0,FALSE,1,0,17410,3946,2646,0,74580,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1158,1.12E+18,0,FALSE,1,0,0,11645,12209,0,130197,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1159,1.12E+18,0,FALSE,1,1,1836,299,1001,0,4875,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1160,1.12E+18,0,FALSE,1,81,1852,56148,1650,9,40381,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1161,1.12E+18,0,FALSE,1,0,33353,2797,2894,0,39402,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1162,1.12E+18,0,FALSE,1,2,607,71,191,0,568,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1163,1.12E+18,0,FALSE,1,1,5847,126,249,1,884,FALSE,TRUE,1,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1164,1.12E+18,0,FALSE,1,0,305,230,236,0,1310,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1165,1.12E+18,0,FALSE,1,7,181800,4768,5124,4,334679,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1166,1.12E+18,0,FALSE,1,0,7455,717,680,0,148737,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1167,1.12E+18,0,FALSE,1,5,51371,2239,1195,0,14871,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1168,1.12E+18,0,FALSE,1,2,3859,572,2273,0,4890,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1169,1.12E+18,0,FALSE,1,3,12530,7338,2585,1,65077,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1170,1.12E+18,0,FALSE,0,1,1987,20461,9121,0,501463,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1171,1.12E+18,0,FALSE,1,212,29946,14850,1227,40,126966,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1172,1.12E+18,0,FALSE,1,26,22940,67045,1285,3,170041,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1173,1.12E+18,0,FALSE,1,88,8022,12070,1538,16,52064,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1174,1.12E+18,0,FALSE,1,20,1323,36476,417,1,27933,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1175,1.12E+18,0,FALSE,1,37,54017,4726,3671,27,37831,FALSE,TRUE,0,FALSE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE
